nodenumber     x-coordinate     y-coordinate     z-coordinate     x-velocity     y-velocity     z-velocity     velocity-magnitude     pressure
        7211   2.1525152698E-02   -1.7179133092E-01   1.1619439279E+00   1.1967350803E-02   2.0443432835E-02   1.2094336631E-01   1.2324142682E-01   1.2799516053E+04
        7212   2.1526476320E-02   -1.7482004404E-01   1.1399624480E+00   1.2443015432E-02   2.0800471719E-02   1.2268385848E-01   1.2505525734E-01   1.2828337224E+04
        7213   2.1526620956E-02   -1.7488704373E-01   1.1389159954E+00   1.2464378578E-02   2.0819246759E-02   1.2277260351E-01   1.2514756866E-01   1.2830017154E+04
        7214   2.1527361725E-02   -1.7178342298E-01   1.1619554761E+00   1.1968172829E-02   2.0446819447E-02   1.2094485782E-01   1.2324353216E-01   1.2799509330E+04
        7215   2.1527417538E-02   -1.8136348912E-01   1.1266368164E+00   1.2784451556E-02   2.0873408866E-02   1.2336082934E-01   1.2576579668E-01   1.2809180050E+04
        7216   2.1528270300E-02   -1.7315407144E-01   1.1571830666E+00   1.2084657286E-02   2.0509646755E-02   1.2127740309E-01   1.2359163827E-01   1.2802618909E+04
        7217   2.1529066649E-02   -1.7761661124E-01   1.1593529709E+00   1.2122945473E-02   2.0363198816E-02   1.2082332022E-01   1.2312554723E-01   1.2774157477E+04
        7218   2.1530240553E-02   -1.7423885675E-01   1.1720846506E+00   1.1823636367E-02   2.0199107341E-02   1.1994230209E-01   1.2220457498E-01   1.2766114804E+04
        7219   2.1530348492E-02   -1.7932209548E-01   1.1681145471E+00   1.1996746758E-02   2.0162470358E-02   1.2001208212E-01   1.2228387873E-01   1.2749440122E+04
        7220   2.1530866991E-02   -1.8057260681E-01   1.1512322573E+00   1.2322547670E-02   2.0443069702E-02   1.2132610513E-01   1.2365188258E-01   1.2772248637E+04
        7221   2.1531074967E-02   -1.8103204506E-01   1.1575720418E+00   1.2216301718E-02   2.0314996830E-02   1.2077691759E-01   1.2308127781E-01   1.2758915200E+04
        7222   2.1531171054E-02   -1.7692707206E-01   1.1228357681E+00   1.2805977295E-02   2.1080928968E-02   1.2406319734E-01   1.2649140507E-01   1.2847566276E+04
        7223   2.1531532080E-02   -1.7136265603E-01   1.1603492720E+00   1.1994317613E-02   2.0495018802E-02   1.2111612288E-01   1.2342214012E-01   1.2805156731E+04
        7224   2.1532031566E-02   -1.7776332738E-01   1.1715508141E+00   1.1905327930E-02   2.0136437917E-02   1.1981216758E-01   1.2207443821E-01   1.2750678610E+04
        7225   2.1532232556E-02   -1.7132537281E-01   1.1612541801E+00   1.1976412365E-02   2.0479030415E-02   1.2103940317E-01   1.2334245928E-01   1.2803328217E+04
        7226   2.1532281928E-02   -1.7751828918E-01   1.1611573238E+00   1.2089659355E-02   2.0336511157E-02   1.2068069428E-01   1.2297789851E-01   1.2771287839E+04
        7227   2.1532457864E-02   -1.7410316111E-01   1.1717276539E+00   1.1828741567E-02   2.0212266972E-02   1.1998104000E-01   1.2224526503E-01   1.2767457232E+04
        7228   2.1533185364E-02   -1.7410777993E-01   1.1607502837E+00   1.2035784733E-02   2.0425297226E-02   1.2091356712E-01   1.2321584149E-01   1.2790056833E+04
        7229   2.1533945368E-02   -1.7656499763E-01   1.1580375423E+00   1.2131034727E-02   2.0420613334E-02   1.2099947413E-01   1.2330870282E-01   1.2782304434E+04
        7230   2.1534169457E-02   -1.7553014631E-01   1.1586086932E+00   1.2102128177E-02   2.0434672904E-02   1.2101283560E-01   1.2332130287E-01   1.2786800394E+04
        7231   2.1535263627E-02   -1.7455804060E-01   1.1430927360E+00   1.2383037519E-02   2.0760106043E-02   1.2243145097E-01   1.2479495906E-01   1.2823587533E+04
        7232   2.1535651046E-02   -1.7654822049E-01   1.1648357696E+00   1.2005730275E-02   2.0294808729E-02   1.2043030652E-01   1.2271705485E-01   1.2769308155E+04
        7233   2.1535666835E-02   -1.7489501985E-01   1.1380743150E+00   1.2485565193E-02   2.0849365764E-02   1.2285521676E-01   1.2523573642E-01   1.2831604522E+04
        7234   2.1536046024E-02   -1.8152626878E-01   1.1374556448E+00   1.2590431655E-02   2.0679550993E-02   1.2242453201E-01   1.2479554814E-01   1.2789834302E+04
        7235   2.1536573717E-02   -1.7691494165E-01   1.1636328347E+00   1.2035233077E-02   2.0310523450E-02   1.2051126254E-01   1.2280198938E-01   1.2769730465E+04
        7236   2.1536853769E-02   -1.8136251729E-01   1.1266970392E+00   1.2787870198E-02   2.0886423771E-02   1.2336252800E-01   1.2576997113E-01   1.2809073007E+04
        7237   2.1537078802E-02   -1.7774070984E-01   1.1715989664E+00   1.1906576647E-02   2.0143684793E-02   1.1981325514E-01   1.2207682299E-01   1.2750658614E+04
        7238   2.1537127336E-02   -1.7482492419E-01   1.1399107346E+00   1.2449635306E-02   2.0817817908E-02   1.2269732353E-01   1.2507201191E-01   1.2828337741E+04
        7239   2.1537800026E-02   -1.8127886620E-01   1.1436407649E+00   1.2474709529E-02   2.0574555500E-02   1.2192021415E-01   1.2427175596E-01   1.2780965626E+04
        7240   2.1537981833E-02   -1.8152434670E-01   1.1373799308E+00   1.2592730261E-02   2.0683895434E-02   1.2243250746E-01   1.2480432392E-01   1.2789968407E+04
        7241   2.1538162000E-02   -1.7447128880E-01   1.1444019834E+00   1.2357891291E-02   2.0741381000E-02   1.2232377201E-01   1.2468371009E-01   1.2821438235E+04
        7242   2.1538953900E-02   -1.7460193548E-01   1.1421399470E+00   1.2404088718E-02   2.0783191315E-02   1.2251634292E-01   1.2488417330E-01   1.2825223681E+04
        7243   2.1539601238E-02   -1.7505996691E-01   1.1318553124E+00   1.2611186004E-02   2.0971778494E-02   1.2340641370E-01   1.2580938140E-01   1.2843015674E+04
        7244   2.1540328835E-02   -1.7534699047E-01   1.1236745756E+00   1.2775788813E-02   2.1123747110E-02   1.2412923823E-01   1.2656026728E-01   1.2857412125E+04
        7245   2.1541014115E-02   -1.7557728033E-01   1.1672699333E+00   1.1945011865E-02   2.0278670352E-02   1.2028384823E-01   1.2256472545E-01   1.2769364003E+04
        7246   2.1541542963E-02   -1.7129945189E-01   1.1606458939E+00   1.1992828257E-02   2.0506194358E-02   1.2110319643E-01   1.2341116693E-01   1.2804731319E+04
        7247   2.1541761716E-02   -1.8158992856E-01   1.1297871133E+00   1.2735487952E-02   2.0829069775E-02   1.2308066311E-01   1.2547865329E-01   1.2802298298E+04
        7248   2.1541914807E-02   -1.8118157918E-01   1.1588605762E+00   1.2201213052E-02   2.0303810748E-02   1.2067125839E-01   1.2297425313E-01   1.2755893531E+04
        7249   2.1542524141E-02   -1.8152333848E-01   1.1392045004E+00   1.2561476328E-02   2.0656839379E-02   1.2228104638E-01   1.2464810469E-01   1.2786906920E+04
        7250   2.1543589046E-02   -1.7491506474E-01   1.1595134405E+00   1.2079079868E-02   2.0446308955E-02   1.2098027090E-01   1.2328901681E-01   1.2788222458E+04
        7251   2.1543895660E-02   -1.8177394513E-01   1.1331978771E+00   1.2675769491E-02   2.0763142678E-02   1.2277521366E-01   1.2516204023E-01   1.2795357768E+04
        7252   2.1544305242E-02   -1.7804694570E-01   1.1710386979E+00   1.1926442307E-02   2.0158286432E-02   1.1984931039E-01   1.2211655801E-01   1.2750195108E+04
        7253   2.1544345967E-02   -1.8173813355E-01   1.1310567242E+00   1.2715052983E-02   2.0804779321E-02   1.2296185995E-01   1.2535601468E-01   1.2799176998E+04
        7254   2.1544716866E-02   -1.8132228621E-01   1.1261972303E+00   1.2800526003E-02   2.0908782777E-02   1.2341491740E-01   1.2582635853E-01   1.2810192214E+04
        7255   2.1545197406E-02   -1.7231292716E-01   1.1583756044E+00   1.2056259886E-02   2.0532618877E-02   1.2124165856E-01   1.2355760443E-01   1.2804419844E+04
        7256   2.1545321132E-02   -1.7127772648E-01   1.1610166534E+00   1.1987257343E-02   2.0505226002E-02   1.2107534450E-01   1.2338313368E-01   1.2803978918E+04
        7257   2.1546050046E-02   -1.7127183544E-01   1.1611797719E+00   1.1984365504E-02   2.0503257715E-02   1.2106203481E-01   1.2336946489E-01   1.2803640209E+04
        7258   2.1546088101E-02   -1.7494768086E-01   1.1346202511E+00   1.2559014664E-02   2.0931152309E-02   1.2317084786E-01   1.2556631614E-01   1.2838163767E+04
        7259   2.1546847698E-02   -1.7445052189E-01   1.1473768910E+00   1.2304619194E-02   2.0697520824E-02   1.2206919973E-01   1.2442138299E-01   1.2815435577E+04
        7260   2.1547440828E-02   -1.7522832633E-01   1.1297282678E+00   1.2659050013E-02   2.1020564651E-02   1.2359247996E-01   1.2600482843E-01   1.2846084917E+04
        7261   2.1547455664E-02   -1.7187489401E-01   1.1621106265E+00   1.1977551912E-02   2.0472828205E-02   1.2094389455E-01   1.2324781569E-01   1.2798532157E+04
        7262   2.1547672762E-02   -1.8113364410E-01   1.1452361053E+00   1.2448322945E-02   2.0563827282E-02   1.2180307858E-01   1.2415241314E-01   1.2779114013E+04
        7263   2.1547732187E-02   -1.8176455013E-01   1.1313109404E+00   1.2712311658E-02   2.0804292512E-02   1.2294042980E-01   1.2533463502E-01   1.2798571113E+04
        7264   2.1547803339E-02   -1.8010210446E-01   1.1659225813E+00   1.2059241152E-02   2.0210496040E-02   1.2016209311E-01   1.2244516352E-01   1.2749333079E+04
        7265   2.1548450069E-02   -1.7484883259E-01   1.1723356927E+00   1.1840794615E-02   2.0209301384E-02   1.1990557358E-01   1.2217187424E-01   1.2762640488E+04
        7266   2.1549179672E-02   -1.7396279035E-01   1.1551354683E+00   1.2148773433E-02   2.0562440534E-02   1.2142283597E-01   1.2374939091E-01   1.2802293472E+04
        7267   2.1549257548E-02   -1.7239656489E-01   1.1621063415E+00   1.1987814807E-02   2.0463531469E-02   1.2091380534E-01   1.2321774283E-01   1.2795886947E+04
        7268   2.1549419747E-02   -1.7501863922E-01   1.1329658494E+00   1.2594009639E-02   2.0966526219E-02   1.2331758582E-01   1.2571965348E-01   1.2841001688E+04
        7269   2.1549726027E-02   -1.7501008406E-01   1.1336919459E+00   1.2579864944E-02   2.0953124499E-02   1.2325288108E-01   1.2565253329E-01   1.2839593931E+04
        7270   2.1550315172E-02   -1.7758040898E-01   1.1590866364E+00   1.2138015790E-02   2.0401385694E-02   1.2086451291E-01   1.2317377337E-01   1.2774705100E+04
        7271   2.1552634300E-02   -1.7540120822E-01   1.1725643288E+00   1.1849889624E-02   2.0199594150E-02   1.1986220577E-01   1.2212858740E-01   1.2759601238E+04
        7272   2.1553032275E-02   -1.8152184268E-01   1.1399276408E+00   1.2553312747E-02   2.0659139223E-02   1.2222748656E-01   1.2459512095E-01   1.2785674810E+04
        7273   2.1553558761E-02   -1.7471817806E-01   1.1407632932E+00   1.2440107566E-02   2.0829480273E-02   1.2264324583E-01   1.2501995549E-01   1.2827185266E+04
        7274   2.1553644425E-02   -1.7437859619E-01   1.1604291603E+00   1.2057476782E-02   2.0456739825E-02   1.2094251697E-01   1.2325158564E-01   1.2789124649E+04
        7275   2.1553939768E-02   -1.7127153651E-01   1.1606064870E+00   1.1999785628E-02   2.0526937684E-02   1.2111982059E-01   1.2343160440E-01   1.2804849738E+04
        7276   2.1554345342E-02   -1.7534545782E-01   1.1264243751E+00   1.2728875279E-02   2.1092093998E-02   1.2388960179E-01   1.2631521732E-01   1.2851843498E+04
        7277   2.1554377951E-02   -1.8105637023E-01   1.1576996988E+00   1.2225819006E-02   2.0346757829E-02   1.2078174429E-01   1.2309220511E-01   1.2758460140E+04
        7278   2.1554413013E-02   -1.7442703532E-01   1.1465399114E+00   1.2324373361E-02   2.0726089934E-02   1.2215139867E-01   1.2450873536E-01   1.2817225308E+04
        7279   2.1554615187E-02   -1.7487874787E-01   1.1596110655E+00   1.2082355428E-02   2.0462252608E-02   1.2098341965E-01   1.2329507259E-01   1.2788132307E+04
        7280   2.1555116689E-02   -1.7502252922E-01   1.1327830028E+00   1.2600585612E-02   2.0978778018E-02   1.2333872594E-01   1.2574309206E-01   1.2841311611E+04
        7281   2.1556054451E-02   -1.8028270750E-01   1.1541873967E+00   1.2276725601E-02   2.0433825593E-02   1.2111707579E-01   1.2344069535E-01   1.2768675552E+04
        7282   2.1556693395E-02   -1.7729745518E-01   1.1228351430E+00   1.2823206387E-02   2.1109463870E-02   1.2405269460E-01   1.2648760859E-01   1.2844771965E+04
        7283   2.1556750762E-02   -1.7163248619E-01   1.1620865785E+00   1.1978746741E-02   2.0493421542E-02   1.2096946778E-01   1.2327644883E-01   1.2799720830E+04
        7284   2.1556767369E-02   -1.7779840305E-01   1.1715110705E+00   1.1919326291E-02   2.0173856426E-02   1.1983277946E-01   1.2210221069E-01   1.2750404712E+04
        7285   2.1557065478E-02   -1.7727787060E-01   1.1623535743E+00   1.2075952733E-02   2.0357380791E-02   1.2061407336E-01   1.2291463005E-01   1.2770126057E+04
        7286   2.1557331108E-02   -1.8137553407E-01   1.1271507391E+00   1.2789438992E-02   2.0908159135E-02   1.2333687191E-01   1.2574857789E-01   1.2808189777E+04
        7287   2.1557490617E-02   -1.7786261392E-01   1.1713893584E+00   1.1923162101E-02   2.0175793136E-02   1.1984006094E-01   1.2211005130E-01   1.2750318698E+04
        7288   2.1557519982E-02   -1.8051394144E-01   1.1645058625E+00   1.2096773280E-02   2.0240915025E-02   1.2026181734E-01   1.2255174937E-01   1.2749665066E+04
        7289   2.1558157895E-02   -1.7277313691E-01   1.1576897072E+00   1.2084266597E-02   2.0555188395E-02   1.2128393881E-01   1.2360557869E-01   1.2803336663E+04
        7290   2.1558172773E-02   -1.7455252011E-01   1.1519982232E+00   1.2223360129E-02   2.0622762748E-02   1.2166594224E-01   1.2400528367E-01   1.2805329103E+04
        7291   2.1558608955E-02   -1.7489424254E-01   1.1367987190E+00   1.2522308046E-02   2.0909640613E-02   1.2298956687E-01   1.2538123795E-01   1.2834038922E+04
        7292   2.1558834335E-02   -1.7597202480E-01   1.1662632321E+00   1.1980445842E-02   2.0316249377E-02   1.2036131369E-01   1.2265042562E-01   1.2769252134E+04
        7293   2.1559433061E-02   -1.8115877837E-01   1.1585588925E+00   1.2214724794E-02   2.0335963826E-02   1.2070949913E-01   1.2301842994E-01   1.2756441844E+04
        7294   2.1559720831E-02   -1.7441396271E-01   1.1457504840E+00   1.2342210320E-02   2.0749988309E-02   1.2222685473E-01   1.2458850745E-01   1.2818882313E+04
        7295   2.1559881821E-02   -1.7743518793E-01   1.1616697560E+00   1.2092810183E-02   2.0370811457E-02   1.2066444300E-01   1.2296793819E-01   1.2770571292E+04
        7296   2.1560214158E-02   -1.7539429681E-01   1.1234707029E+00   1.2790580862E-02   2.1157107999E-02   1.2416079823E-01   1.2659828591E-01   1.2857381788E+04
        7297   2.1560409447E-02   -1.7230954184E-01   1.1621907603E+00   1.1990603051E-02   2.0481196057E-02   1.2092177044E-01   1.2322876498E-01   1.2796044667E+04
        7298   2.1560786489E-02   -1.7837351844E-01   1.1703953638E+00   1.1952786152E-02   2.0187823897E-02   1.1989787779E-01   1.2217167605E-01   1.2749706263E+04
        7299   2.1560865184E-02   -1.8161835880E-01   1.1300918372E+00   1.2739385780E-02   2.0851041965E-02   1.2306589298E-01   1.2546821078E-01   1.2801569685E+04
        7300   2.1561241776E-02   -1.7452113244E-01   1.1535263674E+00   1.2195228686E-02   2.0598659124E-02   1.2153729924E-01   1.2387228692E-01   1.2802373624E+04
        7301   2.1563044437E-02   -1.8122224777E-01   1.1597891705E+00   1.2195710659E-02   2.0317286148E-02   1.2060858377E-01   1.2291443346E-01   1.2754018131E+04
        7302   2.1563355184E-02   -1.8107430594E-01   1.1467256439E+00   1.2427990410E-02   2.0561343240E-02   1.2169353523E-01   1.2404249393E-01   1.2776887149E+04
        7303   2.1563362340E-02   -1.7491209887E-01   1.1546683747E+00   1.2181104895E-02   2.0570242635E-02   1.2141459122E-01   1.2374577633E-01   1.2797843017E+04
        7304   2.1563660153E-02   -1.7500390322E-01   1.1692309971E+00   1.1909356994E-02   2.0288645990E-02   1.2016919852E-01   1.2245039082E-01   1.2768047086E+04
        7305   2.1563806094E-02   -1.8096193855E-01   1.1236846513E+00   1.2852688981E-02   2.0995608453E-02   1.2367755835E-01   1.2610370981E-01   1.2816982781E+04
        7306   2.1563813032E-02   -1.7541855384E-01   1.1588115296E+00   1.2111760906E-02   2.0478972524E-02   1.2102696354E-01   1.2334345938E-01   1.2786769885E+04
        7307   2.1565067605E-02   -1.7539434825E-01   1.1270640567E+00   1.2722424270E-02   2.1094878020E-02   1.2383622841E-01   1.2626268422E-01   1.2850158913E+04
        7308   2.1565265094E-02   -1.7739300098E-01   1.1722455912E+00   1.1902318791E-02   2.0181958506E-02   1.1979959329E-01   1.2206932127E-01   1.2750865115E+04
        7309   2.1565365612E-02   -1.7541847077E-01   1.1281953031E+00   1.2700689947E-02   2.1072719000E-02   1.2373143926E-01   1.2615401727E-01   1.2847725547E+04
        7310   2.1565747616E-02   -1.7459117551E-01   1.1703486080E+00   1.1881605090E-02   2.0279459772E-02   1.2009924241E-01   1.2237751859E-01   1.2767724580E+04
        7311   2.1565817229E-02   -1.7723287647E-01   1.1583077125E+00   1.2154141337E-02   2.0448066731E-02   1.2096265240E-01   1.2327939755E-01   1.2777938269E+04
        7312   2.1565986628E-02   -1.7489281818E-01   1.1355630886E+00   1.2550203032E-02   2.0945103992E-02   1.2310723068E-01   1.2550535934E-01   1.2836502625E+04
        7313   2.1566121242E-02   -1.7665761154E-01   1.1644824195E+00   1.2029975272E-02   2.0345478968E-02   1.2047828353E-01   1.2277489817E-01   1.2769200940E+04
        7314   2.1566346561E-02   -1.7501484020E-01   1.1333214012E+00   1.2595778191E-02   2.0985898587E-02   1.2330024698E-01   1.2570605583E-01   1.2840209642E+04
        7315   2.1566380779E-02   -1.8106149687E-01   1.1243732072E+00   1.2842126682E-02   2.0983461910E-02   1.2361092708E-01   1.2603526167E-01   1.2815097384E+04
        7316   2.1566423132E-02   -1.7121495237E-01   1.1609765689E+00   1.1998312765E-02   2.0540352562E-02   1.2110225388E-01   1.2341645550E-01   1.2804197140E+04
        7317   2.1568387546E-02   -1.7216252850E-01   1.1585457099E+00   1.2062785688E-02   2.0568892727E-02   1.2125724695E-01   1.2357956985E-01   1.2804644444E+04
        7318   2.1569201396E-02   -1.7740107657E-01   1.1618522356E+00   1.2093593651E-02   2.0382373828E-02   1.2065850802E-01   1.2296410748E-01   1.2770341866E+04
        7319   2.1569762963E-02   -1.8079260708E-01   1.1633158977E+00   1.2128911721E-02   2.0273970672E-02   1.2035170171E-01   1.2264858944E-01   1.2750228893E+04
        7320   2.1569817348E-02   -1.7445806312E-01   1.1445578543E+00   1.2371222787E-02   2.0787664695E-02   1.2233826248E-01   1.2470695499E-01   1.2820973005E+04
        7321   2.1569836771E-02   -1.7760494300E-01   1.1602473412E+00   1.2127054440E-02   2.0408650989E-02   1.2078134034E-01   1.2309228513E-01   1.2772272941E+04
        7322   2.1569981817E-02   -1.7455590186E-01   1.1496023460E+00   1.2275537276E-02   2.0687392565E-02   1.2188579541E-01   1.2423688724E-01   1.2810097410E+04
        7323   2.1570018024E-02   -1.8060866582E-01   1.1641791548E+00   1.2110424157E-02   2.0263181932E-02   1.2029208262E-01   1.2258647583E-01   1.2749677477E+04
        7324   2.1571375717E-02   -1.8085257021E-01   1.1484944449E+00   1.2396424530E-02   2.0546736338E-02   1.2156592800E-01   1.2391172086E-01   1.2775149129E+04
        7325   2.1572013897E-02   -1.8137283835E-01   1.1272415268E+00   1.2794788779E-02   2.0928497226E-02   1.2333977207E-01   1.2575534975E-01   1.2808036194E+04
        7326   2.1572259276E-02   -1.7746166450E-01   1.1615259992E+00   1.2102236883E-02   2.0391717930E-02   1.2068468201E-01   1.2299218987E-01   1.2770615936E+04
        7327   2.1572298282E-02   -1.8028108540E-01   1.1533791964E+00   1.2299314236E-02   2.0473146604E-02   1.2119603276E-01   1.2352692508E-01   1.2770006948E+04
        7328   2.1573049430E-02   -1.8126333292E-01   1.1257738152E+00   1.2821419253E-02   2.0960942389E-02   1.2347702235E-01   1.2589807364E-01   1.2811287461E+04
        7329   2.1573171512E-02   -1.7513874822E-01   1.1724533133E+00   1.1857369849E-02   2.0238778328E-02   1.1990157550E-01   1.2217443749E-01   1.2760857652E+04
        7330   2.1574872251E-02   -1.8143227008E-01   1.1282658175E+00   1.2777788479E-02   2.0911764153E-02   1.2324823046E-01   1.2566105232E-01   1.2805886551E+04
        7331   2.1574961138E-02   -1.7951299936E-01   1.1228439774E+00   1.2857595817E-02   2.1072119041E-02   1.2387983445E-01   1.2631534094E-01   1.2828717130E+04
        7332   2.1575061913E-02   -1.7489183223E-01   1.1362024044E+00   1.2542436643E-02   2.0946748617E-02   1.2305749287E-01   1.2545607018E-01   1.2835157611E+04
        7333   2.1575387955E-02   -1.8126125882E-01   1.1438133353E+00   1.2489550124E-02   2.0627949238E-02   1.2193384492E-01   1.2429546930E-01   1.2780662942E+04
        7334   2.1575389734E-02   -1.7172410706E-01   1.1592972620E+00   1.2044503920E-02   2.0575452807E-02   1.2122572837E-01   1.2354795244E-01   1.2805231885E+04
        7335   2.1575447934E-02   -1.7460404085E-01   1.1419492637E+00   1.2426857831E-02   2.0843295124E-02   1.2256470316E-01   1.2494389224E-01   1.2825346582E+04
        7336   2.1575613222E-02   -1.7732924709E-01   1.1723654959E+00   1.1904158186E-02   2.0196820654E-02   1.1980101230E-01   1.2207335129E-01   1.2750855635E+04
        7337   2.1575783016E-02   -1.7704931318E-01   1.1631775267E+00   1.2066187374E-02   2.0375724280E-02   1.2057302568E-01   1.2287643199E-01   1.2769616182E+04
        7338   2.1577225323E-02   -1.7512309240E-01   1.1688610320E+00   1.1925616797E-02   2.0313917956E-02   1.2020504662E-01   1.2249134186E-01   1.2768105348E+04
        7339   2.1578172992E-02   -1.7136020494E-01   1.1600582102E+00   1.2025013851E-02   2.0573426629E-02   1.2118469105E-01   1.2350545003E-01   1.2805399258E+04
        7340   2.1578403922E-02   -1.7260096316E-01   1.1578726989E+00   1.2088578109E-02   2.0587154643E-02   1.2129699991E-01   1.2362413536E-01   1.2803689679E+04
        7341   2.1578723421E-02   -1.7147534590E-01   1.1621685865E+00   1.1986208384E-02   2.0529661183E-02   1.2099207871E-01   1.2330539035E-01   1.2800123662E+04
        7342   2.1578744345E-02   -1.8077389940E-01   1.1492690994E+00   1.2384758687E-02   2.0545575891E-02   1.2151167422E-01   1.2385713507E-01   1.2774249523E+04
        7343   2.1579893151E-02   -1.8054027781E-01   1.1644318272E+00   1.2109550566E-02   2.0274994287E-02   1.2028239814E-01   1.2257883958E-01   1.2749538891E+04
        7344   2.1580926587E-02   -1.7167528067E-01   1.1593775938E+00   1.2045081591E-02   2.0583654881E-02   1.2122683665E-01   1.2355046242E-01   1.2805256879E+04
        7345   2.1581417030E-02   -1.8152291901E-01   1.1399249008E+00   1.2567074883E-02   2.0701475818E-02   1.2224783950E-01   1.2462349992E-01   1.2785600690E+04
        7346   2.1581658912E-02   -1.7533931395E-01   1.1261006039E+00   1.2749224538E-02   2.1140790688E-02   1.2394291303E-01   1.2637769363E-01   1.2852398361E+04
        7347   2.1581662263E-02   -1.7707696206E-01   1.1728918082E+00   1.1892685365E-02   2.0201675587E-02   1.1977532513E-01   1.2204782740E-01   1.2750986809E+04
        7348   2.1582107653E-02   -1.7967665453E-01   1.1672158090E+00   1.2045284600E-02   2.0248343467E-02   1.2010474237E-01   1.2239376386E-01   1.2748964722E+04
        7349   2.1582515268E-02   -1.8131625020E-01   1.1263526179E+00   1.2815773546E-02   2.0962613328E-02   1.2342914892E-01   1.2585082444E-01   1.2809925728E+04
        7350   2.1584112888E-02   -1.8079134927E-01   1.1491149048E+00   1.2390444810E-02   2.0555985709E-02   1.2152727296E-01   1.2387473408E-01   1.2774391557E+04
        7351   2.1584174806E-02   -1.7489280426E-01   1.1364247774E+00   1.2542843126E-02   2.0956490060E-02   1.2304520860E-01   1.2544568844E-01   1.2834645669E+04
        7352   2.1585236205E-02   -1.7113446278E-01   1.1615022983E+00   1.1996797859E-02   2.0561098520E-02   1.2107827573E-01   1.2339623489E-01   1.2803255993E+04
        7353   2.1586297549E-02   -1.8066009433E-01   1.1507896353E+00   1.2359125839E-02   2.0531866297E-02   1.2139774955E-01   1.2374053144E-01   1.2772266391E+04
        7354   2.1586810139E-02   -1.7382925686E-01   1.1552927513E+00   1.2163339477E-02   2.0620849721E-02   1.2145042896E-01   1.2378761233E-01   1.2802402927E+04
        7355   2.1586819395E-02   -1.7444372440E-01   1.1447415163E+00   1.2376335420E-02   2.0810776282E-02   1.2233763065E-01   1.2471069706E-01   1.2820565864E+04
        7356   2.1586960555E-02   -1.7542504785E-01   1.1678021589E+00   1.1956135111E-02   2.0342350234E-02   1.2028539153E-01   1.2257787645E-01   1.2768678655E+04
        7357   2.1589081544E-02   -1.8152311705E-01   1.1360783073E+00   1.2641268104E-02   2.0784354394E-02   1.2257984616E-01   1.2497043543E-01   1.2792053065E+04
        7358   2.1589401681E-02   -1.8113310676E-01   1.1454331071E+00   1.2465005027E-02   2.0622502240E-02   1.2181650220E-01   1.2417698723E-01   1.2778639130E+04
        7359   2.1590528705E-02   -1.8110829597E-01   1.1580243922E+00   1.2238521730E-02   2.0393315190E-02   1.2077788086E-01   1.2309738106E-01   1.2757467626E+04
        7360   2.1590659050E-02   -1.8002066607E-01   1.1228449247E+00   1.2870996300E-02   2.1080542152E-02   1.2384917557E-01   1.2628804414E-01   1.2825066995E+04
        7361   2.1591580925E-02   -1.7162777782E-01   1.1594304332E+00   1.2048960605E-02   2.0600330063E-02   1.2123492604E-01   1.2356155689E-01   1.2805291870E+04
        7362   2.1591802155E-02   -1.7444273723E-01   1.1706886683E+00   1.1886045283E-02   2.0316230957E-02   1.2010048534E-01   1.2238526828E-01   1.2767497394E+04
        7363   2.1591881311E-02   -1.8177727071E-01   1.1315703306E+00   1.2728860413E-02   2.0864867341E-02   1.2294847776E-01   1.2535427699E-01   1.2797990050E+04
        7364   2.1591894075E-02   -1.7421124633E-01   1.1720666870E+00   1.1855877706E-02   2.0294885040E-02   1.1999735342E-01   1.2227759003E-01   1.2765739035E+04
        7365   2.1592230784E-02   -1.7514183072E-01   1.1687941239E+00   1.1935047213E-02   2.0337803174E-02   1.2022205401E-01   1.2251291304E-01   1.2768026747E+04
        7366   2.1592504506E-02   -1.8098523057E-01   1.1570952374E+00   1.2254002014E-02   2.0416474142E-02   1.2086231707E-01   1.2318560253E-01   1.2759687940E+04
        7367   2.1592604316E-02   -1.8059341275E-01   1.1512679055E+00   1.2352498533E-02   2.0534258239E-02   1.2136671779E-01   1.2370982244E-01   1.2771797714E+04
        7368   2.1592758373E-02   -1.7367194508E-01   1.1557074230E+00   1.2155891307E-02   2.0625823067E-02   1.2142963064E-01   1.2376730371E-01   1.2802357249E+04
        7369   2.1593570657E-02   -1.7753865375E-01   1.1228328408E+00   1.2844589043E-02   2.1159013133E-02   1.2406206835E-01   1.2650724923E-01   1.2842896221E+04
        7370   2.1593677090E-02   -1.8116611690E-01   1.1609546058E+00   1.2188975344E-02   2.0343065974E-02   1.2053886589E-01   1.2284962207E-01   1.2752200820E+04
        7371   2.1593909247E-02   -1.7290568136E-01   1.1619890730E+00   1.2022861579E-02   2.0523169519E-02   1.2093236640E-01   1.2324928775E-01   1.2793157965E+04
        7372   2.1594318511E-02   -1.7489193062E-01   1.1363496848E+00   1.2549553588E-02   2.0973670471E-02   1.2306070376E-01   1.2546442906E-01   1.2834735646E+04
        7373   2.1594710391E-02   -1.7475023032E-01   1.1404760552E+00   1.2467560530E-02   2.0897867729E-02   1.2270182914E-01   1.2509156573E-01   1.2827286621E+04
        7374   2.1594981191E-02   -1.8140266474E-01   1.1279581008E+00   1.2792839285E-02   2.0948493235E-02   1.2329162934E-01   1.2571126430E-01   1.2806584483E+04
